xp	virus	lineage	treatment	material	temperature	humidity	cell	time	dilution	replicate	replicate_titration	virus_detect	plate	well_row	well_col	comment	sample_id	CT	quantity_per_ml	lineage_name	experiment_id	material_id	cell_id	pre_spray	titration_run_id	run_id	log10_ct_rel_t0	log10_copies_rel_t0
2021-04-23	SARS-CoV-2	B.1	NA	Aerosols	21-23	65	Vero-TMPRSSII-RML	0	-5	1	1	0	PLATE 4	F	7	temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor	1	25.8442459106445	25672.9096230469	B.1	1	1	1	FALSE	1	1	0	0
2021-04-23	SARS-CoV-2	B.1	NA	Aerosols	21-23	65	Vero-TMPRSSII-RML	0	-6	1	1	0	PLATE 4	G	7	temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor	1	25.8442459106445	25672.9096230469	B.1	1	1	1	FALSE	1	1	0	0
2021-04-23	SARS-CoV-2	B.1	NA	Aerosols	21-23	65	Vero-TMPRSSII-RML	0	-7	1	1	0	PLATE 4	H	7	temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor	1	25.8442459106445	25672.9096230469	B.1	1	1	1	FALSE	1	1	0	0
2021-04-23	SARS-CoV-2	B.1	NA	Aerosols	21-23	65	Vero-TMPRSSII-RML	0	-2	1	1	1	PLATE 4	C	8	temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor	1	25.8442459106445	25672.9096230469	B.1	1	1	1	FALSE	1	1	0	0
2021-04-23	SARS-CoV-2	B.1	NA	Aerosols	21-23	65	Vero-TMPRSSII-RML	0	-3	1	1	0	PLATE 4	D	8	temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor	1	25.8442459106445	25672.9096230469	B.1	1	1	1	FALSE	1	1	0	0
2021-04-23	SARS-CoV-2	B.1	NA	Aerosols	21-23	65	Vero-TMPRSSII-RML	0	-4	1	1	0	PLATE 4	E	8	temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor	1	25.8442459106445	25672.9096230469	B.1	1	1	1	FALSE	1	1	0	0
2021-04-23	SARS-CoV-2	B.1	NA	Aerosols	21-23	65	Vero-TMPRSSII-RML	0	-1	1	1	1	PLATE 4	B	8	temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor	1	25.8442459106445	25672.9096230469	B.1	1	1	1	FALSE	1	1	0	0
2021-04-23	SARS-CoV-2	B.1	NA	Aerosols	21-23	65	Vero-TMPRSSII-RML	0	0	1	1	1	PLATE 4	A	8	temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor	1	25.8442459106445	25672.9096230469	B.1	1	1	1	FALSE	1	1	0	0
2021-04-23	SARS-CoV-2	B.1	NA	Aerosols	21-23	65	Vero-TMPRSSII-RML	0	-5	1	1	0	PLATE 4	F	8	temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor	1	25.8442459106445	25672.9096230469	B.1	1	1	1	FALSE	1	1	0	0
2021-04-23	SARS-CoV-2	B.1	NA	Aerosols	21-23	65	Vero-TMPRSSII-RML	0	-6	1	1	0	PLATE 4	G	8	temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor	1	25.8442459106445	25672.9096230469	B.1	1	1	1	FALSE	1	1	0	0
2021-04-23	SARS-CoV-2	B.1	NA	Aerosols	21-23	65	Vero-TMPRSSII-RML	0	-7	1	1	0	PLATE 4	H	8	temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor	1	25.8442459106445	25672.9096230469	B.1	1	1	1	FALSE	1	1	0	0
2021-04-23	SARS-CoV-2	B.1	NA	Aerosols	21-23	65	Vero-TMPRSSII-RML	3	-4	1	1	0	PLATE 4	E	10	temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor	2	25.7179183959961	28051.0860410156	B.1	1	1	1	FALSE	1	1	0.038028371186848896	0.03847458834520001
2021-04-23	SARS-CoV-2	B.1	NA	Aerosols	21-23	65	Vero-TMPRSSII-RML	3	0	1	1	1	PLATE 4	A	10	temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor	2	25.7179183959961	28051.0860410156	B.1	1	1	1	FALSE	1	1	0.038028371186848896	0.03847458834520001
2021-04-23	SARS-CoV-2	B.1	NA	Aerosols	21-23	65	Vero-TMPRSSII-RML	3	-5	1	1	0	PLATE 4	F	10	temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor	2	25.7179183959961	28051.0860410156	B.1	1	1	1	FALSE	1	1	0.038028371186848896	0.03847458834520001
2021-04-23	SARS-CoV-2	B.1	NA	Aerosols	21-23	65	Vero-TMPRSSII-RML	3	-3	1	1	0	PLATE 4	D	10	temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor	2	25.7179183959961	28051.0860410156	B.1	1	1	1	FALSE	1	1	0.038028371186848896	0.03847458834520001
2021-04-23	SARS-CoV-2	B.1	NA	Aerosols	21-23	65	Vero-TMPRSSII-RML	3	-2	1	1	0	PLATE 4	C	10	temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor	2	25.7179183959961	28051.0860410156	B.1	1	1	1	FALSE	1	1	0.038028371186848896	0.03847458834520001
2021-04-23	SARS-CoV-2	B.1	NA	Aerosols	21-23	65	Vero-TMPRSSII-RML	3	-6	1	1	0	PLATE 4	G	10	temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor	2	25.7179183959961	28051.0860410156	B.1	1	1	1	FALSE	1	1	0.038028371186848896	0.03847458834520001
2021-04-23	SARS-CoV-2	B.1	NA	Aerosols	21-23	65	Vero-TMPRSSII-RML	3	-1	1	1	1	PLATE 4	B	10	temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor	2	25.7179183959961	28051.0860410156	B.1	1	1	1	FALSE	1	1	0.038028371186848896	0.03847458834520001
2021-04-23	SARS-CoV-2	B.1	NA	Aerosols	21-23	65	Vero-TMPRSSII-RML	3	-7	1	1	0	PLATE 4	H	10	temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor	2	25.7179183959961	28051.0860410156	B.1	1	1	1	FALSE	1	1	0.038028371186848896	0.03847458834520001
2021-04-23	SARS-CoV-2	B.1	NA	Aerosols	21-23	65	Vero-TMPRSSII-RML	3	-5	1	1	0	PLATE 4	F	11	temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor	2	25.7179183959961	28051.0860410156	B.1	1	1	1	FALSE	1	1	0.038028371186848896	0.03847458834520001
2021-04-23	SARS-CoV-2	B.1	NA	Aerosols	21-23	65	Vero-TMPRSSII-RML	3	-4	1	1	0	PLATE 4	E	11	temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor	2	25.7179183959961	28051.0860410156	B.1	1	1	1	FALSE	1	1	0.038028371186848896	0.03847458834520001
2021-04-23	SARS-CoV-2	B.1	NA	Aerosols	21-23	65	Vero-TMPRSSII-RML	3	-1	1	1	1	PLATE 4	B	11	temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor	2	25.7179183959961	28051.0860410156	B.1	1	1	1	FALSE	1	1	0.038028371186848896	0.03847458834520001
2021-04-23	SARS-CoV-2	B.1	NA	Aerosols	21-23	65	Vero-TMPRSSII-RML	3	0	1	1	1	PLATE 4	A	11	temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor	2	25.7179183959961	28051.0860410156	B.1	1	1	1	FALSE	1	1	0.038028371186848896	0.03847458834520001
2021-04-23	SARS-CoV-2	B.1	NA	Aerosols	21-23	65	Vero-TMPRSSII-RML	3	-3	1	1	0	PLATE 4	D	11	temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor	2	25.7179183959961	28051.0860410156	B.1	1	1	1	FALSE	1	1	0.038028371186848896	0.03847458834520001
2021-04-23	SARS-CoV-2	B.1	NA	Aerosols	21-23	65	Vero-TMPRSSII-RML	3	-2	1	1	1	PLATE 4	C	11	temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor	2	25.7179183959961	28051.0860410156	B.1	1	1	1	FALSE	1	1	0.038028371186848896	0.03847458834520001
2021-04-23	SARS-CoV-2	B.1	NA	Aerosols	21-23	65	Vero-TMPRSSII-RML	3	-6	1	1	0	PLATE 4	G	11	temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor	2	25.7179183959961	28051.0860410156	B.1	1	1	1	FALSE	1	1	0.038028371186848896	0.03847458834520001
2021-04-23	SARS-CoV-2	B.1	NA	Aerosols	21-23	65	Vero-TMPRSSII-RML	3	-7	1	1	0	PLATE 4	H	11	temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor	2	25.7179183959961	28051.0860410156	B.1	1	1	1	FALSE	1	1	0.038028371186848896	0.03847458834520001
2021-04-23	SARS-CoV-2	B.1	NA	Aerosols	21-23	65	Vero-TMPRSSII-RML	3	-6	1	1	0	PLATE 4	G	12	temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor	2	25.7179183959961	28051.0860410156	B.1	1	1	1	FALSE	1	1	0.038028371186848896	0.03847458834520001
2021-04-23	SARS-CoV-2	B.1	NA	Aerosols	21-23	65	Vero-TMPRSSII-RML	3	-5	1	1	0	PLATE 4	F	12	temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor	2	25.7179183959961	28051.0860410156	B.1	1	1	1	FALSE	1	1	0.038028371186848896	0.03847458834520001
2021-04-23	SARS-CoV-2	B.1	NA	Aerosols	21-23	65	Vero-TMPRSSII-RML	3	-4	1	1	0	PLATE 4	E	12	temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor	2	25.7179183959961	28051.0860410156	B.1	1	1	1	FALSE	1	1	0.038028371186848896	0.03847458834520001
2021-04-23	SARS-CoV-2	B.1	NA	Aerosols	21-23	65	Vero-TMPRSSII-RML	3	-2	1	1	0	PLATE 4	C	12	temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor	2	25.7179183959961	28051.0860410156	B.1	1	1	1	FALSE	1	1	0.038028371186848896	0.03847458834520001
2021-04-23	SARS-CoV-2	B.1	NA	Aerosols	21-23	65	Vero-TMPRSSII-RML	3	-1	1	1	1	PLATE 4	B	12	temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor	2	25.7179183959961	28051.0860410156	B.1	1	1	1	FALSE	1	1	0.038028371186848896	0.03847458834520001
2021-04-23	SARS-CoV-2	B.1	NA	Aerosols	21-23	65	Vero-TMPRSSII-RML	3	0	1	1	1	PLATE 4	A	12	temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor	2	25.7179183959961	28051.0860410156	B.1	1	1	1	FALSE	1	1	0.038028371186848896	0.03847458834520001
2021-04-23	SARS-CoV-2	B.1	NA	Aerosols	21-23	65	Vero-TMPRSSII-RML	3	-3	1	1	0	PLATE 4	D	12	temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor	2	25.7179183959961	28051.0860410156	B.1	1	1	1	FALSE	1	1	0.038028371186848896	0.03847458834520001
2021-04-23	SARS-CoV-2	B.1	NA	Aerosols	21-23	65	Vero-TMPRSSII-RML	3	-7	1	1	0	PLATE 4	H	12	temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor	2	25.7179183959961	28051.0860410156	B.1	1	1	1	FALSE	1	1	0.038028371186848896	0.03847458834520001
2021-04-23	SARS-CoV-2	B.1	NA	Aerosols	21-23	65	Vero-TMPRSSII-RML	3	-3	1	1	0	PLATE 4	D	9	temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor	2	25.7179183959961	28051.0860410156	B.1	1	1	1	FALSE	1	1	0.038028371186848896	0.03847458834520001
2021-04-23	SARS-CoV-2	B.1	NA	Aerosols	21-23	65	Vero-TMPRSSII-RML	3	-2	1	1	1	PLATE 4	C	9	temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor	2	25.7179183959961	28051.0860410156	B.1	1	1	1	FALSE	1	1	0.038028371186848896	0.03847458834520001
2021-04-23	SARS-CoV-2	B.1	NA	Aerosols	21-23	65	Vero-TMPRSSII-RML	3	-4	1	1	0	PLATE 4	E	9	temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor	2	25.7179183959961	28051.0860410156	B.1	1	1	1	FALSE	1	1	0.038028371186848896	0.03847458834520001
2021-04-23	SARS-CoV-2	B.1	NA	Aerosols	21-23	65	Vero-TMPRSSII-RML	3	-5	1	1	0	PLATE 4	F	9	temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor	2	25.7179183959961	28051.0860410156	B.1	1	1	1	FALSE	1	1	0.038028371186848896	0.03847458834520001
2021-04-23	SARS-CoV-2	B.1	NA	Aerosols	21-23	65	Vero-TMPRSSII-RML	3	-1	1	1	1	PLATE 4	B	9	temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor	2	25.7179183959961	28051.0860410156	B.1	1	1	1	FALSE	1	1	0.038028371186848896	0.03847458834520001
2021-04-23	SARS-CoV-2	B.1	NA	Aerosols	21-23	65	Vero-TMPRSSII-RML	3	0	1	1	1	PLATE 4	A	9	temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor	2	25.7179183959961	28051.0860410156	B.1	1	1	1	FALSE	1	1	0.038028371186848896	0.03847458834520001
2021-04-23	SARS-CoV-2	B.1	NA	Aerosols	21-23	65	Vero-TMPRSSII-RML	3	-6	1	1	0	PLATE 4	G	9	temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor	2	25.7179183959961	28051.0860410156	B.1	1	1	1	FALSE	1	1	0.038028371186848896	0.03847458834520001
2021-04-23	SARS-CoV-2	B.1	NA	Aerosols	21-23	65	Vero-TMPRSSII-RML	3	-7	1	1	0	PLATE 4	H	9	temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor	2	25.7179183959961	28051.0860410156	B.1	1	1	1	FALSE	1	1	0.038028371186848896	0.03847458834520001
2021-04-23	SARS-CoV-2	B.1	NA	Aerosols	21-23	65	Vero-TMPRSSII-RML	0	0	2	1	1	PLATE 5	A	5	temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor	3	24.9266490936279	48858.5430703125	B.1	1	1	1	FALSE	1	2	0	0
2021-04-23	SARS-CoV-2	B.1	NA	Aerosols	21-23	65	Vero-TMPRSSII-RML	0	-1	2	1	1	PLATE 5	B	5	temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor	3	24.9266490936279	48858.5430703125	B.1	1	1	1	FALSE	1	2	0	0
2021-04-23	SARS-CoV-2	B.1	NA	Aerosols	21-23	65	Vero-TMPRSSII-RML	0	-2	2	1	1	PLATE 5	C	5	temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor	3	24.9266490936279	48858.5430703125	B.1	1	1	1	FALSE	1	2	0	0
2021-04-23	SARS-CoV-2	B.1	NA	Aerosols	21-23	65	Vero-TMPRSSII-RML	0	-7	2	1	0	PLATE 5	H	5	temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor	3	24.9266490936279	48858.5430703125	B.1	1	1	1	FALSE	1	2	0	0
2021-04-23	SARS-CoV-2	B.1	NA	Aerosols	21-23	65	Vero-TMPRSSII-RML	0	-6	2	1	0	PLATE 5	G	5	temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor	3	24.9266490936279	48858.5430703125	B.1	1	1	1	FALSE	1	2	0	0
2021-04-23	SARS-CoV-2	B.1	NA	Aerosols	21-23	65	Vero-TMPRSSII-RML	0	-3	2	1	0	PLATE 5	D	5	temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor	3	24.9266490936279	48858.5430703125	B.1	1	1	1	FALSE	1	2	0	0
2021-04-23	SARS-CoV-2	B.1	NA	Aerosols	21-23	65	Vero-TMPRSSII-RML	0	-4	2	1	0	PLATE 5	E	5	temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor	3	24.9266490936279	48858.5430703125	B.1	1	1	1	FALSE	1	2	0	0
2021-04-23	SARS-CoV-2	B.1	NA	Aerosols	21-23	65	Vero-TMPRSSII-RML	0	-5	2	1	0	PLATE 5	F	5	temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor	3	24.9266490936279	48858.5430703125	B.1	1	1	1	FALSE	1	2	0	0
2021-04-23	SARS-CoV-2	B.1	NA	Aerosols	21-23	65	Vero-TMPRSSII-RML	0	0	2	1	1	PLATE 5	A	6	temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor	3	24.9266490936279	48858.5430703125	B.1	1	1	1	FALSE	1	2	0	0
2021-04-23	SARS-CoV-2	B.1	NA	Aerosols	21-23	65	Vero-TMPRSSII-RML	0	-1	2	1	1	PLATE 5	B	6	temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor	3	24.9266490936279	48858.5430703125	B.1	1	1	1	FALSE	1	2	0	0
2021-04-23	SARS-CoV-2	B.1	NA	Aerosols	21-23	65	Vero-TMPRSSII-RML	0	-2	2	1	0	PLATE 5	C	6	temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor	3	24.9266490936279	48858.5430703125	B.1	1	1	1	FALSE	1	2	0	0
2021-04-23	SARS-CoV-2	B.1	NA	Aerosols	21-23	65	Vero-TMPRSSII-RML	0	-3	2	1	1	PLATE 5	D	6	temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor	3	24.9266490936279	48858.5430703125	B.1	1	1	1	FALSE	1	2	0	0
2021-04-23	SARS-CoV-2	B.1	NA	Aerosols	21-23	65	Vero-TMPRSSII-RML	0	-4	2	1	0	PLATE 5	E	6	temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor	3	24.9266490936279	48858.5430703125	B.1	1	1	1	FALSE	1	2	0	0
2021-04-23	SARS-CoV-2	B.1	NA	Aerosols	21-23	65	Vero-TMPRSSII-RML	0	-5	2	1	0	PLATE 5	F	6	temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor	3	24.9266490936279	48858.5430703125	B.1	1	1	1	FALSE	1	2	0	0
2021-04-23	SARS-CoV-2	B.1	NA	Aerosols	21-23	65	Vero-TMPRSSII-RML	0	-7	2	1	0	PLATE 5	H	6	temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor	3	24.9266490936279	48858.5430703125	B.1	1	1	1	FALSE	1	2	0	0
2021-04-23	SARS-CoV-2	B.1	NA	Aerosols	21-23	65	Vero-TMPRSSII-RML	0	-6	2	1	0	PLATE 5	G	6	temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor	3	24.9266490936279	48858.5430703125	B.1	1	1	1	FALSE	1	2	0	0
2021-04-23	SARS-CoV-2	B.1	NA	Aerosols	21-23	65	Vero-TMPRSSII-RML	0	-1	2	1	1	PLATE 5	B	7	temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor	3	24.9266490936279	48858.5430703125	B.1	1	1	1	FALSE	1	2	0	0
2021-04-23	SARS-CoV-2	B.1	NA	Aerosols	21-23	65	Vero-TMPRSSII-RML	0	0	2	1	1	PLATE 5	A	7	temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor	3	24.9266490936279	48858.5430703125	B.1	1	1	1	FALSE	1	2	0	0
2021-04-23	SARS-CoV-2	B.1	NA	Aerosols	21-23	65	Vero-TMPRSSII-RML	0	-2	2	1	1	PLATE 5	C	7	temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor	3	24.9266490936279	48858.5430703125	B.1	1	1	1	FALSE	1	2	0	0
2021-04-23	SARS-CoV-2	B.1	NA	Aerosols	21-23	65	Vero-TMPRSSII-RML	0	-3	2	1	0	PLATE 5	D	7	temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor	3	24.9266490936279	48858.5430703125	B.1	1	1	1	FALSE	1	2	0	0
2021-04-23	SARS-CoV-2	B.1	NA	Aerosols	21-23	65	Vero-TMPRSSII-RML	0	-4	2	1	0	PLATE 5	E	7	temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor	3	24.9266490936279	48858.5430703125	B.1	1	1	1	FALSE	1	2	0	0
2021-04-23	SARS-CoV-2	B.1	NA	Aerosols	21-23	65	Vero-TMPRSSII-RML	0	-5	2	1	0	PLATE 5	F	7	temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor	3	24.9266490936279	48858.5430703125	B.1	1	1	1	FALSE	1	2	0	0
2021-04-23	SARS-CoV-2	B.1	NA	Aerosols	21-23	65	Vero-TMPRSSII-RML	0	-6	2	1	0	PLATE 5	G	7	temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor	3	24.9266490936279	48858.5430703125	B.1	1	1	1	FALSE	1	2	0	0
2021-04-23	SARS-CoV-2	B.1	NA	Aerosols	21-23	65	Vero-TMPRSSII-RML	0	-7	2	1	0	PLATE 5	H	7	temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor	3	24.9266490936279	48858.5430703125	B.1	1	1	1	FALSE	1	2	0	0
2021-04-23	SARS-CoV-2	B.1	NA	Aerosols	21-23	65	Vero-TMPRSSII-RML	0	-2	2	1	1	PLATE 5	C	8	temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor	3	24.9266490936279	48858.5430703125	B.1	1	1	1	FALSE	1	2	0	0
2021-04-23	SARS-CoV-2	B.1	NA	Aerosols	21-23	65	Vero-TMPRSSII-RML	0	-3	2	1	0	PLATE 5	D	8	temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor	3	24.9266490936279	48858.5430703125	B.1	1	1	1	FALSE	1	2	0	0
